"n_pages","perc_pages","avg_warc_record_length","sum_warc_record_length","perc_warc_storage","content_mime_detected","perc_truncated","reasons_truncation"
"2002557402","77.3010550961912","20194.565327838227","40440776277435","71.05062117862893","text/html","0.7575778844016378","{disconnect=1265692, length=13904449, time=791}"
"555659037","21.44908794671023","16924.268163353925","9404122549579","16.52215437714933","application/xhtml+xml","0.7192655448524632","{disconnect=817826, length=3178707, time=131}"
"12206558","0.4711873984488429","420853.16768887674","5137168600878","9.025519631169661","application/pdf","24.02818222794665","{disconnect=11271, length=2921479, time=264}"
"3932068","0.15178241822501845","259009.327559442","1018442288598","1.789306830884156","image/jpeg","9.780960044434634","{disconnect=2065, length=382529}"
"3424865","0.13220378991264337","7229.624542573211","24760488059","0.04350183698772352","application/rss+xml","0.6274991860993061","{disconnect=2245, length=19236, time=10}"
"3261205","0.12588632272573141","3847.0386283597627","12545981610","0.022042103756142167","application/atom+xml","0.1283881264747233","{disconnect=24, length=4163}"
"2068745","0.07985597369906008","10440.048753713","21597798659","0.03794529067111761","text/plain","2.28989073085373","{disconnect=3805, length=43556, time=11}"
"1713357","0.06613758173631863","16849.207263284883","28868707209","0.05071958969709245","application/xml","5.2013094760753305","{disconnect=1894, length=87221, time=2}"
"959303","0.037030216453661245","2207.0462075069086","2117226048","0.0037197660315415396","text/calendar","0.18503017294848448","{disconnect=773, length=1002}"
"633507","0.024454110260167614","3968.370816739199","2513990691","0.00441684400436464","application/json","0.39746995692233866","{disconnect=13, length=2505}"
"584080","0.022546170319757638","236023.7710467744","137856764193","0.24220130351586974","image/png","9.197883851527187","{disconnect=265, length=53457, time=1}"
"329265","0.01271001364596459","84142.46365085873","27705168294","0.04867536180915287","application/octet-stream","8.815999271103822","{disconnect=149, length=28879}"
"239943","0.009262080100386259","4914.499114372997","1179199661","0.0020717423382999576","application/rdf+xml","0.5334600300904798","{disconnect=16, length=1264}"
"222256","0.008579341238508514","456851.1604186164","101537911510","0.17839251246004353","application/zip","33.39797350802678","{disconnect=256, length=73971, time=2}"
"147410","0.005690198203731464","920645.1443389186","135712300727","0.23843368391557063","audio/mpeg","85.80828980394817","{disconnect=93, length=126384, time=13}"
"128140","0.0049463536925998895","1550.15905259872","198637381","3.489871018430691E-4","application/x-bibtex-text-file","0.018729514593413453","{disconnect=9, length=15}"
"95335","0.003680042369939211","15836.552850474642","1509777766","0.0026525368202646783","text/x-vcard","0.6818062621282844","{disconnect=204, length=446}"
"89228","0.0034443050357679333","11465.688124803874","1023060420","0.0017974204512198693","text/x-php","0.3182857399022728","{disconnect=7, length=277}"
"80012","0.003088556669676154","3012.860083487477","241064961","4.2352834935586715E-4","text/x-perl","0.05749137629355597","{disconnect=24, length=22}"
"74780","0.0028865953576761335","141932.02365605778","10613676729","0.018647226734996754","application/x-tika-msoffice","9.943835250066863","{disconnect=206, length=7227, time=3}"
"74299","0.002868028195773991","12055.524771531245","895713435","0.0015736838362893552","text/x-log","2.528970780225844","{length=1879}"
"72788","0.002809701830630254","97802.44637852393","7118844467","0.012507136806288732","image/gif","4.926636258723965","{disconnect=106, length=3480}"
"70255","0.0027119250715904888","258999.38613621806","18196001873","0.03196865527938736","application/gzip","19.850544445235215","{disconnect=148, length=13796, time=2}"
"69344","0.0026767594073641857","17590.14191566682","1219770801","0.002143021996216256","application/rtf","4.453161052145823","{disconnect=11, length=3077}"
"69081","0.0026666073001287106","88735.68657083713","6129949964","0.010769742641639974","application/msword","4.620662700308333","{disconnect=118, length=3074}"
"68436","0.0026417095466424695","9596.81097667894","656767356","0.0011538781623161617","text/csv","3.238061838798293","{disconnect=9, length=2207}"
"63038","0.0024333404407219593","12931.011754814557","815145119","0.0014321329209497267","application/mbox","1.6196579840730987","{length=1021}"
"61154","0.0023606158398412178","128114.49949308304","7834714102","0.013764852086053249","application/vnd.openxmlformats-officedocument.wordprocessingml.document","4.810805507407529","{disconnect=43, length=2899}"
"57861","0.0022335021929727034","526280.941687838","30451141567","0.05349977728149942","application/epub+zip","28.482051813829695","{disconnect=26, length=16448, time=6}"
"55546","0.0021441404885996058","5871.314676124293","326128045","5.729761471950541E-4","application/vnd.google-earth.kml+xml","0.9163576135095236","{disconnect=4, length=505}"
"55258","0.0021330233521592375","8431.872869086828","465928431","8.185922105012974E-4","text/x-diff","0.627963371819465","{disconnect=3, length=344}"
"54456","0.002102065215266268","292029.7608527986","15902772657","0.02793966831870198","image/tiff","59.405758777728806","{disconnect=4, length=32346}"
"53244","0.0020552805994130522","2831.3088986552475","150750211","2.648538707783363E-4","text/x-matlab","0.17466756817669596","{disconnect=10, length=83}"
"49684","0.00191786044063628","1561.7885838499315","77595904","1.363286684284919E-4","application/x-endnote-refer","0.006038161178649062","{length=3}"
"49611","0.0019150425553579923","157002.40376126263","7789046253","0.013684617992200004","application/x-tika-ooxml","8.858922416399588","{disconnect=70, length=4325}"
"46003","0.0017757695405078253","7261.384627089537","334045477","5.868863268088276E-4","text/x-csrc","0.11520987761667717","{disconnect=3, length=50}"
"42645","0.0016461468177065889","858892.4299683433","36627467676","0.06435099842611162","video/mp4","92.72364872786962","{disconnect=31, length=39509, time=2}"
"41295","0.0015940352406423634","1821.261339145175","75208987","1.321350808873334E-4","text/prs.lines.tag","0.0",
"40684","0.0015704499268747768","289155.02457968734","11763983020","0.02066820615340713","application/vnd.ms-powerpoint","12.100580080621375","{disconnect=6, length=4917}"
"39357","0.0015192261766790532","1109.9410778260537","43683951","7.674857259895429E-5","application/pgp-signature","0.005081688136799044","{length=2}"
"39023","0.0015063333865016817","955775.2633062553","37297218100","0.06552768661165474","application/vnd.android.package-archive","94.05991338441432","{disconnect=120, length=36580, time=5}"
"37268","0.0014385883363181886","850471.2704733283","31695363308","0.055685757268024355","audio/mp4","87.77771814961898","{disconnect=192, length=32521}"
"34207","0.0013204301604710818","113974.79518811939","3898735819","0.0068497102986097794","application/x-sh","11.366094658987926","{disconnect=2, length=3886}"
"32313","0.0012473195479083834","59923.95862346424","1936322875","0.0034019362567949355","message/rfc822","4.013864388945626","{disconnect=93, length=1204}"
"30487","0.0011768338147829939","93909.71676452259","2863025535","0.005030065232094217","application/vnd.openxmlformats-officedocument.spreadsheetml.sheet","4.2870731787319185","{disconnect=6, length=1301}"
"30147","0.0011637094175964483","54099.273028825424","1630930784","0.0028653912206726318","application/vnd.ms-excel","5.14479052642054","{disconnect=42, length=1509}"
"29672","0.00114537386270348","3075.6163386357507","91259688","1.6033464532148013E-4","text/x-chdr","0.05055270962523591","{disconnect=1, length=14}"
"27596","0.0010652378375291599","7608.251087114075","209957297","3.688751242186108E-4","application/javascript","0.5399333236700972","{length=149}"
"24501","9.457672219633986E-4","180920.04905922207","4432722122","0.007787873756916074","audio/vnd.wave","7.240520795069589","{disconnect=10, length=1764}"
"23843","9.203676532906132E-4","63051.1229291616","1503327924","0.0026412050575541856","image/webp","0.3439164534664262","{disconnect=2, length=80}"
"19384","7.482450443058862E-4","3243.597296739579","62873890","1.1046348145669483E-4","text/x-vcalendar","0.7996285596368139","{disconnect=5, length=150}"
"19119","7.380157347340198E-4","533730.0553899263","10204384929","0.017928139731477846","application/x-bzip2","41.19985354882578","{disconnect=3, length=7874}"
"18911","7.299866917493095E-4","107882.3420760404","2040162971","0.003584373489785568","application/vnd.oasis.opendocument.text","4.066416371424039","{disconnect=27, length=742}"
"17713","6.837424922508338E-4","41008.523457347714","726383976","0.0012761879830135573","image/svg+xml","2.1283802856658953","{length=377}"
"17557","6.77720710012301E-4","2181.1452981716693","38294368","6.72795847284755E-5","text/turtle","0.2050464202312468","{length=36}"
"15719","6.06771762868563E-4","7887.7134041605705","123986967","2.1783338091656702E-4","text/tab-separated-values","1.7940072523697437","{length=282}"
"14949","5.770488633578566E-4","893226.3535353536","13352840759","0.02345967901104887","video/x-m4v","96.19372533279818","{disconnect=57, length=14323}"
"14145","5.460135241284957E-4","12444.90088370449","176033123","3.092735572472863E-4","text/vtt","0.007069635913750442","{length=1}"
"14016","5.410339734312475E-4","157141.1694492009","2202490631","0.0038695678440766523","application/x-shockwave-flash","4.501997716894977","{disconnect=2, length=629}"
"13932","5.377914753028068E-4","665035.135084697","9265269502","0.01627820269789983","application/x-rar-compressed","52.63422337065748","{disconnect=51, length=7282}"
"13365","5.15904612935832E-4","1589.810400299289","21247816","3.733040422202704E-5","application/text","0.0823045267489712","{length=11}"
"12853","4.961408148196221E-4","676562.2056329262","8695854029","0.015277793536912804","application/x-dosexec","63.84501672761223","{disconnect=6, length=8200}"
"12508","4.828234117920979E-4","736889.4113367444","9217012757","0.016193420158494874","image/vnd.djvu","55.708346658138794","{disconnect=9, length=6959}"
"12369","4.7745784941289243E-4","124655.65243754548","1541865765","0.002708912401328916","application/postscript","35.82342954159593","{disconnect=3, length=4428}"
"12126","4.6807776554133184E-4","11395.52721425037","138182163","2.427729984608314E-4","image/vnd.microsoft.icon","0.04123371268349002","{length=5}"
"11890","4.589678898471413E-4","436277.2747687132","5187336797","0.009113660409512442","application/fits","53.74264087468461","{length=6390}"
"11641","4.493561989664064E-4","846704.7172064256","9856489613","0.01731692054672823","video/quicktime","79.7697792285886","{disconnect=17, length=9269}"
"11359","4.3847066953521264E-4","492839.03327757725","5598158579","0.009835435446780907","application/x-mobipocket-ebook","34.01707896821903","{disconnect=18, length=3834, time=12}"
"11303","4.3630900411625217E-4","103749.56816774308","1172681369","0.002060290315409831","application/zlib","7.803238078386269","{length=882}"
"10935","4.2210377422022624E-4","3668.424417009602","40114221","7.047689442443052E-5","text/css","0.01828989483310471","{length=2}"
"10176","3.9280548755967284E-4","5524.369202044025","56215981","9.876616469512876E-5","text/x-c++src","0.1179245283018868","{disconnect=9, length=3}"
"9453","3.648968429541654E-4","23514.02496561938","222278078","3.905215717904963E-4","text/troff","5.469163228604676","{length=517}"
"9421","3.636616055719023E-4","127643.95870926653","1202533735","0.0021127381006205035","application/vnd.google-earth.kmz","7.377136185118353","{disconnect=3, length=692}"
"8403","3.2436561634865675E-4","2205.027966202547","18528850","3.255343797542796E-5","text/x-delimtext","0.1547066523860526","{disconnect=10, length=3}"
"8087","3.121676471988084E-4","62085.926425126745","502088887","8.821227135578385E-4","image/vnd.dxf; format=ascii","27.092865092123162","{disconnect=1, length=2190}"
"7955","3.07072292996973E-4","39803.672407291015","316638214","5.563034111722683E-4","application/x-bittorrent","0.1508485229415462","{disconnect=1, length=11}"
"7563","2.9194063506424975E-4","3083.432103662568","23319997","4.097103036220089E-5","text/x-web-markdown","0.251223059632421","{disconnect=1, length=18}"
"7143","2.757281444220463E-4","3279.494890102198","23425432","4.115626969075821E-5","application/x-tex-tfm","0.0",
"6753","2.606736888257145E-4","3602.2080556789574","24325711","4.2737974793183904E-5","text/x-python","0.14808233377758034","{length=10}"
"6438","2.485143208440619E-4","675016.8637775707","4345758569","0.007635087014689312","application/vnd.openxmlformats-officedocument.presentationml.presentation","56.44610127368748","{disconnect=7, length=3627}"
"6434","2.48359916171279E-4","233071.32670189618","1499580916","0.0026346219186912","application/x-debian-package","6.387939073671122","{length=411}"
"6305","2.4338036547403078E-4","1140.880888183981","7193254","1.2637867322067967E-5","text/x-java-properties","0.0317208564631245","{length=2}"
"6157","2.3766739258106385E-4","4614.785122624655","28413232","4.991936280953458E-5","application/x-tex","0.0",
"6140","2.3701117272173657E-4","975908.8456026058","5992080312","0.01052751869546545","image/jp2","88.92508143322476","{length=5460}"
"6047","2.3342126407953435E-4","16966.004795766497","102593431","1.8024696042899844E-4","application/gpx+xml","3.538944931370928","{disconnect=3, length=211}"
"6026","2.326106395474242E-4","133873.84782608695","806723807","0.0014173374718061626","application/pkcs7-signature","7.268503153003651","{length=438}"
"6006","2.3183861618350973E-4","3390.9019314019315","20365757","3.578070993732141E-5","application/x-stata-do","0.1998001998001998","{length=12}"
"5990","2.3122099749237816E-4","594306.9227045075","3559898467","0.006254405100386995","application/x-hdf","80.35058430717864","{disconnect=90, length=4720, time=3}"
"5687","2.1952484352907425E-4","1279.3344469843503","7275575","1.2782497537519827E-5","text/enriched","0.0",
"5539","2.138118706361073E-4","1955.1280014443041","10829454","1.902632700338932E-5","application/marc","0.07221520129987362","{length=4}"
"5528","2.1338725778595433E-4","634.9873371924747","3510210","6.1671071607642655E-6","application/x-research-info-systems","0.0",
"5414","2.0898672461164196E-4","867.9002585888437","4698812","8.255368519913356E-6","application/xspf+xml","0.0",
"5307","2.0485639961469965E-4","4198.44036178632","22281123","3.914582694572956E-5","text/x-yaml","0.15074429998115696","{length=8}"
"5305","2.047791972783082E-4","608.9621112158342","3230544","5.675760434721579E-6","application/x-wais-source","0.0",
"4983","1.9234962111928556E-4","15428.932370058197","76882370","1.3507505663864206E-4","image/icns","0.0",
"4853","1.8733146925384162E-4","2806.499072738512","13619940","2.3928947129425207E-5","text/bibtex","0.041211621677313","{length=2}"
"4716","1.8204310921102762E-4","83148.94380831213","392130419","6.889360793138849E-4","application/vnd.oasis.opendocument.spreadsheet","2.4173027989821882","{disconnect=14, length=100}"
"4698","1.813482881835046E-4","465600.9778629204","2187393394","0.003843043425762519","application/x-xz","27.054065559812685","{length=1271}"
"4542","1.753265059449719E-4","272131.6913254073","1236022142","0.0021715740661645277","application/vnd.openxmlformats-officedocument.wordprocessingml.template","14.288859533245267","{length=649}"
"4472","1.7262442417127131E-4","1171.4250894454383","5238613","9.203747851203424E-6","application/mods+xml","0.0",
"4412","1.7030835407952797E-4","873680.3855394379","3854677861","0.006772304631065544","application/vnd.openxmlformats-officedocument.presentationml.slideshow","79.01178603807797","{disconnect=6, length=3478, time=2}"
"4133","1.5953862815292136E-4","2208.159206387612","9126322","1.6034085071161113E-5","text/x-patch","0.024195499637067505","{length=1}"
"4093","1.5799458142509246E-4","345867.70828243345","1415636530","0.0024871395674909698","application/java-archive","8.08697776691913","{length=331}"
"4020","1.551766961468047E-4","100005.91741293532","402023788","7.063177934574784E-4","application/x-dbf","5.945273631840796","{length=239}"
"4012","1.5486788680123893E-4","989873.2562313061","3971371504","0.006977324331129349","video/x-matroska","99.67597208374876","{disconnect=70, length=3925, time=4}"
"3927","1.515867875046025E-4","5297.693404634581","20804042","3.6550735252603275E-5","text/x-jsp","0.0",
"3798","1.466072368073543E-4","2315.09794628752","8792742","1.5448016543441193E-5","text/x-rsrc","0.0526592943654555","{length=2}"
"3674","1.4182069195108472E-4","93607.87125748504","343915319","6.042267062373553E-4","image/bmp","17.120304844855742","{disconnect=47, length=582}"
"3497","1.3498828518044182E-4","253939.14040606233","888025174","0.0015601762884597597","image/vnd.dwg","17.300543322848156","{disconnect=3, length=602}"
"3318","1.2807867607340747E-4","1712.3487040385774","5681573","9.98198669957208E-6","text/rdf+n3","0.09041591320072333","{length=3}"
"3227","1.2456596976759672E-4","86660.11992562751","279652207","4.913224930454961E-4","multipart/related","11.83762008057019","{disconnect=3, length=379}"
"3199","1.2348513705811648E-4","909.0437636761488","2908031","5.109135579872563E-6","application/x-ms-asx","0.0",
"3179","1.2271311369420205E-4","408531.48757470906","1298721599","0.0022817310853288316","application/x-executable","71.81503617489777","{disconnect=4, length=2279}"
"3165","1.2217269733946193E-4","939570.3086887836","2973740027","0.005224580129041574","audio/opus","95.3870458135861","{length=3015, time=4}"
"3118","1.2035844243426296E-4","4404.013790891597","13731715","2.412532523868204E-5","application/pls+xml","0.3527902501603592","{length=11}"
"3002","1.1588070692355914E-4","295046.2744836775","885728916","0.0015561419802118878","application/force-download","29.28047968021319","{length=879}"
"2955","1.1406645201836019E-4","707483.7519458545","2090614487","0.0036730120343726478","application/x-msdownload","73.97631133671743","{disconnect=9, length=2177}"
"2951","1.1391204734557729E-4","641.9891562182311","1894510","3.3284749878609853E-6","application/x-windows-gadget","0.0",
"2842","1.0970452001224353E-4","378414.4651653765","1075453910","0.0018894708605561856","application/x-netcdf","90.53483462350458","{length=2573}"
"2811","1.0850788379817613E-4","856321.2475987193","2407119027","0.004229080592962704","video/3gpp","77.30345072927784","{disconnect=5, length=2168}"
"2792","1.077744616024574E-4","776.1905444126074","2167124","3.8074320165073027E-6","application/x-httpd-php","0.10744985673352435","{disconnect=3}"
"2776","1.0715684291132585E-4","1684.0086455331411","4674808","8.213195760936831E-6","text/abc","0.0",
"2707","1.0449336230582098E-4","948707.1385297377","2568150224","0.004511997184313404","application/vnd.ms-cab-compressed","87.58773550055412","{disconnect=1, length=2370}"
"2676","1.0329672609175358E-4","2078.864349775785","5563041","9.773737180033447E-6","application/pkix-cert","0.0",
"2668","1.029879167461878E-4","1017629.5520989505","2715035645","0.0047700609843883204","application/vnd.symbian.install","76.2743628185907","{length=2035}"
"2654","1.024475003914477E-4","3259.8869630746044","8651740","1.5200289357921786E-5","audio/x-mpegurl","0.22607385079125847","{length=6}"
"2586","9.982262095413855E-5","807807.2358855375","2088989512","0.0036701571069014814","application/vnd.rn-realmedia","71.92575406032482","{length=1860}"
"2544","9.820137188991821E-5","846636.0125786164","2153842016","0.0037840968261239477","application/x-grib","89.58333333333333","{length=2279}"
"2365","9.129176278288387E-5","980099.8279069767","2317936093","0.004072394608110126","video/x-ms-wmv","97.16701902748414","{disconnect=10, length=2288}"
"2340","9.032673357799081E-5","327544.78846153844","766454805","0.0013465886417956985","application/vnd.ms-excel.sheet.macroenabled.12","23.974358974358974","{disconnect=2, length=559}"
"2245","8.665962259939717E-5","786638.3465478842","1766003088","0.003102700490835764","audio/vorbis","65.25612472160357","{length=1465}"
"2242","8.654381909480999E-5","2832.1239964317574","6349622","1.1155685643977516E-5","text/x-haskell","0.04460303300624442","{length=1}"
"2193","8.465236185321959E-5","788144.7099863201","1728401349","0.0030366377897882227","application/x-msdownload; format=pe32","76.51618787049703","{disconnect=1, length=1677}"
"2161","8.341712447095647E-5","690781.8963442851","1492779678","0.0026226727864250786","application/x-7z-compressed","56.96436834798704","{disconnect=4, length=1227}"
"2156","8.322411862997786E-5","219974.41743970316","474264844","8.332385001270999E-4","application/download","4.267161410018553","{length=92}"
"2137","8.249069643425913E-5","23294.0767430978","49779442","8.745777409814497E-5","text/txt","1.6378100140383716","{length=35}"
"2004","7.735674106422802E-5","2906.232035928144","5824089","1.0232373839977778E-5","text/n3","0.0499001996007984","{length=1}"
"1984","7.658471770031358E-5","829601.3649193548","1645929108","0.0028917418581957035","application/x-sqlite3","83.06451612903226","{length=1648}"
"1931","7.453885578594028E-5","6424.354738477473","12405429","2.179516610637332E-5","message/news","0.0",
"1900","7.334221957187288E-5","83027.21631578947","157751711","2.771548444483136E-4","application/vnd.openxmlformats-officedocument.spreadsheetml.template","2.6842105263157894","{length=51}"
"1865","7.199117868502258E-5","2983.121715817694","5563522","9.774582251566012E-6","text/bibliography","0.0",
"1858","7.172097050765253E-5","575707.6523143165","1069664818","0.0018792999731370502","application/vnd.openxmlformats-officedocument.presentationml.template","41.33476856835307","{length=768}"
"1830","7.06401377981723E-5","861843.4650273224","1577173541","0.0027709448262266457","video/webm","75.19125683060109","{disconnect=4, length=1372}"
"1733","6.689582448318721E-5","3213.821696480092","5569553","9.785178148474336E-6","text/x-csv","0.0",
"1723","6.650981280122998E-5","5258.319210679048","9060084","1.5917711166433275E-5","application/vnd.sdmx.genericdata+xml","0.2901915264074289","{length=5}"
"1703","6.573778943731554E-5","234774.07222548444","399820245","7.024463767005459E-4","application/x-gbx","6.165590135055784","{length=105}"
"1699","6.558338476453264E-5","2662.0812242495585","4522876","7.946265598596335E-6","application/metalink4+xml","0.0",
"1695","6.542898009174975E-5","4115.736873156342","6976174","1.2256478281965322E-5","text/x-c++hdr","0.058997050147492625","{length=1}"
"1693","6.53517777553583E-5","83770.18783225045","141822928","2.491694784156375E-4","image/x-raw-kodak","0.0",
"1667","6.434814738226952E-5","2574.764847030594","4292133","7.5408719590145915E-6","text/x-vbasic","0.11997600479904019","{length=2}"
"1633","6.303570766361494E-5","1550.435394978567","2531861","4.448240448052902E-6","application/x-votable+xml","0.0",
"1622","6.2611094813462E-5","4318.409371146732","7004460","1.2306174110177702E-5","application/x-bat","0.7398273736128237","{length=12}"
"1596","6.160746444037321E-5","2577.6102756892233","4113866","7.227673691039752E-6","application/metalink+xml","0.0",
"1592","6.145305976759033E-5","169689.61997487437","270145875","4.7462076632549853E-4","application/vnd.ms-pki.stl","27.449748743718594","{length=437}"
"1575","6.079683990826304E-5","170795.5765079365","269003033","4.7261290096079893E-4","chemical/x-pdb","4.825396825396825","{disconnect=2, length=74}"
"1571","6.064243523548015E-5","6924.55697008275","10878479","1.911245929420852E-5","audio/midi","0.0",
"1505","5.809475813456246E-5","1912.4318936877075","2878210","5.05674290175896E-6","application/dash+xml","0.0664451827242525","{length=1}"
"1478","5.705252659327795E-5","3398.089309878214","5022376","8.823839882414611E-6","text/json","0.2029769959404601","{length=3}"
"1427","5.50838670152961E-5","135674.22775052558","193607123","3.4014941403171547E-4","application/x-fictionbook+xml","14.29572529782761","{disconnect=1, length=203}"
"1375","5.307660626911853E-5","755313.5461818182","1038556126","0.0018246449419009674","application/x-chrome-package","53.163636363636364","{disconnect=1, length=730}"
"1354","5.2265981737008353E-5","2031.4497784342689","2750583","4.832514326942393E-6","text/x-verilog","0.14771048744460857","{length=2}"
"1326","5.118514902752812E-5","1305.2051282051282","1730702","3.0406798161218377E-6","text/x-tcl","0.0",
"1321","5.099214318654951E-5","3801.4504163512493","5021716","8.822680324802357E-6","text/vnd.graphviz","1.3626040878122634","{length=18}"
"1320","5.095354201835379E-5","329123.40606060607","434442896","7.632751017360115E-4","binary/octet-stream","21.060606060606062","{length=278}"
"1313","5.068333384098373E-5","978946.3884234577","1285356608","0.00225825005949287","application/x-itunes-ipa","97.56283320639756","{disconnect=2, length=1279}"
"1282","4.948669762691633E-5","871406.9446177847","1117143703","0.0019627158860506945","application/x-lz4","99.53198127925117","{length=1276}"
"1240","4.786544856269598E-5","12431.668548387097","15415269","2.7083170475557703E-5","text/text","0.0",
"1225","4.7286431039760147E-5","1075.0857142857142","1316980","2.3138093699759626E-6","text/x-icalendar","0.0",
"1159","4.473875393884245E-5","927.5729076790336","1075057","1.8887735272048537E-6","application/vnd.lotus-organizer","0.08628127696289906","{length=1}"
"1153","4.450714692966812E-5","4095.887250650477","4722558","8.297087997277818E-6","application/smil+xml","0.5203816131830009","{length=6}"
"1149","4.4352742256885226E-5","4512.452567449956","5184808","9.10921755222276E-6","text/x-ml","0.08703220191470844","{length=1}"
"1147","4.4275539920493784E-5","4404.899738448125","5052420","8.876624350448718E-6","text/x-pascal","0.0",
"1121","4.3271909547404996E-5","14907.683318465655","16711513","2.9360548653643263E-5","application/vnd.ms-spreadsheetml","19.982158786797502","{disconnect=1, length=223}"
"1107","4.2731493192664884E-5","482579.76422764227","534215799","9.38566661084751E-4","application/vnd.ms-htmlhelp","23.577235772357724","{disconnect=1, length=260}"
"1096","4.230688034251193E-5","930653.4799270073","1019996214","0.0017920369309277339","application/x-ms-installer","96.35036496350365","{length=1056}"
"1085","4.188226749235898E-5","6528.929953917051","7083889","1.2445723355001328E-5","application/dita+xml; format=map","0.18433179723502305","{disconnect=2}"
"1078","4.161205931498893E-5","24978.915584415583","26927271","4.7308669795807076E-5","text/x-sql","10.575139146567718","{length=114}"
"1065","4.1110244128444535E-5","199125.42816901408","212068581","3.725844506334996E-4","audio/x-mod","8.92018779342723","{length=95}"
"1044","4.029961959633436E-5","983.0134099616859","1026266","1.8030523522663602E-6","text/plan","0.0",
"1034","3.991360791437713E-5","3083.1015473887815","3187927","5.600886394174065E-6","text/x-actionscript","0.0",
"1031","3.9797804409789964E-5","40185.03588748787","41430772","7.278995008195852E-5","application/illustrator","7.371483996120271","{length=76}"
"1023","3.948899506422419E-5","844223.5718475074","863640714","0.001517335097226936","video/x-flv","83.088954056696","{disconnect=1, length=844, time=5}"
"1013","3.910298338226696E-5","632442.7808489634","640664537","0.0011255870314825674","application/x-gtar","87.857847976308","{disconnect=75, length=815}"
"993","3.833096001835251E-5","131816.73313192345","130894016","2.2996841310770364E-4","application/x-download","7.2507552870090635","{length=72}"
"986","3.806075184098245E-5","871669.9330628803","859466554","0.0015100014926773006","video/x-msvideo","91.07505070993915","{length=898}"
"960","3.705712146789367E-5","649993.1677083333","623993441","0.0010962974916774307","application/vnd.oasis.opendocument.presentation","48.75","{disconnect=2, length=466}"
"956","3.6902716795110775E-5","1441.112970711297","1377704","2.4204956979250734E-6","application/x-latex","0.0",
"948","3.659390744954499E-5","639579.9915611814","606321832","0.001065250145106677","image/x-raw-panasonic","72.57383966244726","{length=688}"
"932","3.597628875841343E-5","33890.26824034335","31585730","5.549314190916404E-5","text/sgml","1.1802575107296138","{length=11}"
"926","3.5744681749239095E-5","2253.964362850972","2087171","3.666962153215766E-6","text/x-ruby","0.0",
"916","3.535867006728187E-5","3185.0960698689955","2917548","5.125856049260147E-6","text/x-prolog","1.2008733624454149","{disconnect=1, length=10}"
"893","3.4470843198780255E-5","5736.172452407614","5122402","8.999576109267877E-6","application/xslt+xml","0.0",
"873","3.36988198348658E-5","13213.573883161513","11535450","2.0266695239782847E-5","chemical/x-xyz","0.0",
"872","3.366021866667008E-5","1658.8738532110092","1446538","2.541430529261104E-6","application/x-datacite+xml","0.0",
"870","3.3583016330278635E-5","1487.8471264367815","1294427","2.27418588084092E-6","application/a1wish+xml","0.0",
"867","3.346721282569147E-5","316785.8961937716","274653372","4.825400124748239E-4","application/x-bzip","28.95040369088812","{length=251}"
"851","3.2849594134559906E-5","4555.454759106933","3876692","6.810981392360441E-6","text/x-fortran","0.3525264394829612","{length=3}"
"844","3.257938595718985E-5","377176.7582938389","318337184","5.592883408639174E-4","application/x-doom","80.80568720379146","{length=682}"
"826","3.188456492966684E-5","1010277.2167070218","834488981","0.0014661182579686046","audio/aacp","99.75786924939467","{disconnect=1, length=803, time=20}"
"825","3.184596376147112E-5","953950.2424242424","787008950","0.0013827003316412882","audio/x-flac","88.72727272727273","{length=732}"
"798","3.0803732220186606E-5","3237.5776942355888","2583587","4.539118140554971E-6","application/dyom","0.0",
"782","3.018611352905505E-5","4837.063938618926","3782584","6.645642532097037E-6","text/x-rst","0.2557544757033248","{length=2}"
"778","3.0031708856272157E-5","759997.7030848329","591278213","0.0010388199285502003","audio/x-ms-wma","65.80976863753213","{disconnect=9, length=503}"
"772","2.9800101847097822E-5","1578.0906735751296","1218286","2.1404133412128775E-6","application/vnd.datacite.datacite+xml","0.0",
"770","2.9722899510706376E-5","52148.57792207792","40154405","7.054749391396196E-5","application/vnd.musician","0.0",
"763","2.9452691333336317E-5","87511.95937090433","66771625","1.1731143341092593E-4","application/x-font-ttf","7.863695937090433","{disconnect=3, length=57}"
"744","2.871926913761759E-5","875279.0053763441","651207580","0.0011441101614324978","application/x-matroska","95.96774193548387","{length=714}"
"739","2.8526263296638975E-5","419305.11096075777","309866477","5.444061093745091E-4","application/x-tar","42.48985115020298","{length=314}"
"739","2.8526263296638975E-5","90295.52232746956","66728391","1.172354753597015E-4","text/x-assembly","2.029769959404601","{length=15}"
"729","2.8140251614681752E-5","1013403.5816186557","738771211","0.0012979511839817527","video/ogg","97.39368998628258","{length=710}"
"716","2.7638436428137358E-5","355514.11173184356","254548104","4.472169570872874E-4","application/x-lha","24.162011173184357","{length=173}"
"716","2.7638436428137358E-5","35068.08659217877","25108750","4.411370029794222E-5","application/pkix-crl","4.329608938547486","{length=31}"
"698","2.694361540061435E-5","4032.5888252148998","2814747","4.9452444097190015E-6","text/x-csharp","0.14326647564469913","{length=1}"
"698","2.694361540061435E-5","2785.7550143266476","1944457","3.416227145526394E-6","application/vnd.iptc.g2.newsmessage+xml","0.0",
"675","2.605578853211273E-5","154043.96444444446","103979676","1.8268246185656936E-4","application/coreldraw","8.148148148148149","{length=55}"
